Node,Shape,Dtype,Memory (Bytes)
mul_376,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_183,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_377,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_497,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1332,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_416,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1333,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
silu_36,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_498,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1334,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_417,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1335,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
mul_378,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_499,"torch.Size([28672, 8192])",torch.bfloat16,469762048
view_1336,"torch.Size([35, 28672])",torch.bfloat16,2007040
mm_418,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1337,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_306,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_184,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_89,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_88,"torch.Size([1, 35, 1])",torch.float32,140
add_307,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_88,"torch.Size([1, 35, 1])",torch.float32,140
mul_379,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_185,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_380,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_500,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1338,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_419,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1339,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_501,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1340,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_420,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1341,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_502,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1342,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_421,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1343,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_1344,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
transpose_311,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
view_1345,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_312,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_1346,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_313,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_147,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_148,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_381,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_647,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
slice_648,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
neg_60,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
cat_63,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_382,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
add_308,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_383,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_649,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_650,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_61,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_64,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_384,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_309,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_651,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_652,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_149,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_653,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_654,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_83,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_76,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_74,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_655,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_656,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_150,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_657,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_658,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_84,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_77,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_75,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_662,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_663,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_664,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
getitem_400,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
transpose_314,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
view_1347,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_503,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1348,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_422,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1349,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_310,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_186,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_90,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_89,"torch.Size([1, 35, 1])",torch.float32,140
add_311,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_89,"torch.Size([1, 35, 1])",torch.float32,140
mul_385,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_187,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_386,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_504,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1350,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_423,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1351,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
silu_37,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_505,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1352,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_424,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1353,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
mul_387,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_506,"torch.Size([28672, 8192])",torch.bfloat16,469762048
view_1354,"torch.Size([35, 28672])",torch.bfloat16,2007040
mm_425,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1355,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_312,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_188,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_91,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_90,"torch.Size([1, 35, 1])",torch.float32,140
add_313,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_90,"torch.Size([1, 35, 1])",torch.float32,140
mul_388,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_189,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_389,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_507,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1356,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_426,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1357,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
view_1358,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
transpose_315,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
_to_copy_190,"torch.Size([1, 64, 35, 128])",torch.float32,1146880
pow_92,"torch.Size([1, 64, 35, 128])",torch.float32,1146880
mean_91,"torch.Size([1, 64, 35, 1])",torch.float32,8960
add_314,"torch.Size([1, 64, 35, 1])",torch.float32,8960
rsqrt_91,"torch.Size([1, 64, 35, 1])",torch.float32,8960
mul_390,"torch.Size([1, 64, 35, 128])",torch.float32,1146880
_to_copy_191,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_391,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
t_508,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1359,"torch.Size([6404, 8192])",torch.bfloat16,104923136
mm_427,"torch.Size([6404, 1024])",torch.bfloat16,13115392
view_1360,"torch.Size([4, 1601, 1024])",torch.bfloat16,13115392
t_509,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1361,"torch.Size([6404, 8192])",torch.bfloat16,104923136
mm_428,"torch.Size([6404, 1024])",torch.bfloat16,13115392
view_1362,"torch.Size([4, 1601, 1024])",torch.bfloat16,13115392
view_1363,"torch.Size([1, 6404, 8, 128])",torch.bfloat16,13115392
transpose_316,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
view_1364,"torch.Size([1, 6404, 8, 128])",torch.bfloat16,13115392
transpose_317,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
slice_665,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
slice_666,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
unsqueeze_151,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_667,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_668,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
expand_85,"torch.Size([1, 8, 8, 6404, 128])",torch.bfloat16,104923136
clone_78,"torch.Size([1, 8, 8, 6404, 128])",torch.bfloat16,104923136
_unsafe_view_76,"torch.Size([1, 64, 6404, 128])",torch.bfloat16,104923136
slice_669,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
slice_670,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
unsqueeze_152,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_671,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_672,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
expand_86,"torch.Size([1, 8, 8, 6404, 128])",torch.bfloat16,104923136
clone_79,"torch.Size([1, 8, 8, 6404, 128])",torch.bfloat16,104923136
_unsafe_view_77,"torch.Size([1, 64, 6404, 128])",torch.bfloat16,104923136
_to_copy_192,"torch.Size([1, 64, 6404, 128])",torch.float32,209846272
pow_93,"torch.Size([1, 64, 6404, 128])",torch.float32,209846272
mean_92,"torch.Size([1, 64, 6404, 1])",torch.float32,1639424
add_315,"torch.Size([1, 64, 6404, 1])",torch.float32,1639424
rsqrt_92,"torch.Size([1, 64, 6404, 1])",torch.float32,1639424
mul_392,"torch.Size([1, 64, 6404, 128])",torch.float32,209846272
_to_copy_193,"torch.Size([1, 64, 6404, 128])",torch.bfloat16,104923136
mul_393,"torch.Size([1, 64, 6404, 128])",torch.bfloat16,104923136
getitem_402,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
transpose_318,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
view_1365,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_510,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1366,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_429,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1367,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
tanh_34,torch.Size([1]),torch.bfloat16,2
mul_394,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_316,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_194,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_94,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_93,"torch.Size([1, 35, 1])",torch.float32,140
add_317,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_93,"torch.Size([1, 35, 1])",torch.float32,140
mul_395,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_195,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_396,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_511,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1368,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_430,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1369,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
silu_38,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_512,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1370,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_431,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1371,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
mul_397,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_513,"torch.Size([28672, 8192])",torch.bfloat16,469762048
view_1372,"torch.Size([35, 28672])",torch.bfloat16,2007040
mm_432,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1373,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
slice_673,"torch.Size([1, 1, 35, 1])",torch.bfloat16,70
select_7,"torch.Size([1, 35, 1])",torch.bfloat16,70
mul_398,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
tanh_35,torch.Size([1]),torch.bfloat16,2
mul_399,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_318,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_196,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_95,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_94,"torch.Size([1, 35, 1])",torch.float32,140
add_319,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_94,"torch.Size([1, 35, 1])",torch.float32,140
mul_400,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_197,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_401,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_514,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1374,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_433,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1375,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_515,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1376,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_434,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1377,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_516,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1378,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_435,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1379,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_1380,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
transpose_319,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
view_1381,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_320,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_1382,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_321,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_153,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_154,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_402,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_674,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
slice_675,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
neg_62,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
cat_65,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_403,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
add_320,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_404,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_676,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_677,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_63,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_66,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_405,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_321,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_678,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_679,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_155,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_680,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_681,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_87,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_80,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_78,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_682,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_683,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_156,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_684,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_685,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_88,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_81,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_79,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_689,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_690,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_691,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
getitem_404,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
transpose_322,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
view_1383,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_517,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1384,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_436,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1385,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_322,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_198,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_96,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_95,"torch.Size([1, 35, 1])",torch.float32,140
add_323,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_95,"torch.Size([1, 35, 1])",torch.float32,140
mul_406,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_199,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_407,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_518,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1386,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_437,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1387,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
silu_39,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_519,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1388,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_438,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1389,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
mul_408,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_520,"torch.Size([28672, 8192])",torch.bfloat16,469762048
view_1390,"torch.Size([35, 28672])",torch.bfloat16,2007040
mm_439,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1391,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_324,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_200,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_97,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_96,"torch.Size([1, 35, 1])",torch.float32,140
add_325,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_96,"torch.Size([1, 35, 1])",torch.float32,140
mul_409,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_201,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_410,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_521,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1392,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_440,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1393,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_522,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1394,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_441,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1395,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_523,"torch.Size([8192, 1024])",torch.bfloat16,16777216
view_1396,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_442,"torch.Size([35, 1024])",torch.bfloat16,71680
view_1397,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_1398,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
transpose_323,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
view_1399,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_324,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_1400,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_325,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_157,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_158,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_411,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_692,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
slice_693,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
neg_64,"torch.Size([1, 64, 35, 64])",torch.bfloat16,286720
cat_67,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_412,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
add_326,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
mul_413,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_694,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_695,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_65,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_68,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_414,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_327,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_696,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_697,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_159,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_698,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_699,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_89,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_82,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_80,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_700,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_701,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_160,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_702,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_703,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_90,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
clone_83,"torch.Size([1, 8, 8, 35, 128])",torch.bfloat16,573440
_unsafe_view_81,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
slice_707,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_708,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_709,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
getitem_406,"torch.Size([1, 64, 35, 128])",torch.bfloat16,573440
transpose_326,"torch.Size([1, 35, 64, 128])",torch.bfloat16,573440
view_1401,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_524,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1402,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_443,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1403,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_328,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_202,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_98,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_97,"torch.Size([1, 35, 1])",torch.float32,140
add_329,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_97,"torch.Size([1, 35, 1])",torch.float32,140
mul_415,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_203,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_416,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_525,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1404,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_444,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1405,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
silu_40,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_526,"torch.Size([8192, 28672])",torch.bfloat16,469762048
view_1406,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_445,"torch.Size([35, 28672])",torch.bfloat16,2007040
view_1407,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
mul_417,"torch.Size([1, 35, 28672])",torch.bfloat16,2007040
t_527,"torch.Size([28672, 8192])",torch.bfloat16,469762048
view_1408,"torch.Size([35, 28672])",torch.bfloat16,2007040
mm_446,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1409,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
add_330,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
_to_copy_204,"torch.Size([1, 35, 8192])",torch.float32,1146880
pow_99,"torch.Size([1, 35, 8192])",torch.float32,1146880
mean_98,"torch.Size([1, 35, 1])",torch.float32,140
add_331,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_98,"torch.Size([1, 35, 1])",torch.float32,140
mul_418,"torch.Size([1, 35, 8192])",torch.float32,1146880
_to_copy_205,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
mul_419,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_528,"torch.Size([8192, 8192])",torch.bfloat16,134217728
view_1410,"torch.Size([35, 8192])",torch.bfloat16,573440
mm_447,"torch.Size([35, 8192])",torch.bfloat16,573440
view_1411,"torch.Size([1, 35, 8192])",torch.bfloat16,573440
t_529,"torch.Size([8192, 1024])",torch.bfloat16,16777216
