Node,Shape,Dtype,Memory (Bytes)
add_85,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_27,"torch.Size([1, 1, 1])",torch.float32,4
mul_126,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_58,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_127,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_95,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_253,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_53,"torch.Size([1, 18944])",torch.bfloat16,37888
view_254,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
silu_13,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_96,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_255,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_54,"torch.Size([1, 18944])",torch.bfloat16,37888
view_256,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
mul_128,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_97,"torch.Size([18944, 3584])",torch.bfloat16,135790592
view_257,"torch.Size([1, 18944])",torch.bfloat16,37888
mm_55,"torch.Size([1, 3584])",torch.bfloat16,7168
view_258,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_86,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_59,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_29,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_28,"torch.Size([1, 1, 1])",torch.float32,4
add_87,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_28,"torch.Size([1, 1, 1])",torch.float32,4
mul_129,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_60,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_130,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_259,"torch.Size([1, 3584])",torch.bfloat16,7168
t_98,"torch.Size([3584, 3584])",torch.bfloat16,25690112
addmm_42,"torch.Size([1, 3584])",torch.bfloat16,7168
view_260,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_261,"torch.Size([1, 3584])",torch.bfloat16,7168
t_99,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_43,"torch.Size([1, 512])",torch.bfloat16,1024
view_262,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_263,"torch.Size([1, 3584])",torch.bfloat16,7168
t_100,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_44,"torch.Size([1, 512])",torch.bfloat16,1024
view_264,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_265,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
transpose_57,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
view_266,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_58,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
view_267,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_59,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
getitem_196,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_197,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_198,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_199,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_200,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_201,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_169,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_170,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_171,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_172,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_173,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_174,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_85,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_68,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
getitem_202,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_203,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_204,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_205,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_206,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_207,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_175,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_176,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_177,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_178,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_179,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_180,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_86,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_69,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
mul_131,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
slice_277,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
slice_278,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
neg_28,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
cat_87,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_132,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
add_88,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_133,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
slice_279,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
slice_280,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
neg_29,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
cat_88,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
mul_134,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
add_89,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
cat_89,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
cat_90,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_281,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_282,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_70,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_283,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_284,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_36,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_30,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_28,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_285,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_286,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_71,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_287,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_288,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_37,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_31,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_29,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_292,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_293,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_294,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
getitem_208,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
transpose_60,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
view_268,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_101,"torch.Size([3584, 3584])",torch.bfloat16,25690112
view_269,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_56,"torch.Size([1, 3584])",torch.bfloat16,7168
view_270,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_90,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_61,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_30,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_29,"torch.Size([1, 1, 1])",torch.float32,4
add_91,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_29,"torch.Size([1, 1, 1])",torch.float32,4
mul_135,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_62,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_136,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_102,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_271,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_57,"torch.Size([1, 18944])",torch.bfloat16,37888
view_272,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
silu_14,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_103,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_273,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_58,"torch.Size([1, 18944])",torch.bfloat16,37888
view_274,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
mul_137,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_104,"torch.Size([18944, 3584])",torch.bfloat16,135790592
view_275,"torch.Size([1, 18944])",torch.bfloat16,37888
mm_59,"torch.Size([1, 3584])",torch.bfloat16,7168
view_276,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_92,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_63,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_31,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_30,"torch.Size([1, 1, 1])",torch.float32,4
add_93,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_30,"torch.Size([1, 1, 1])",torch.float32,4
mul_138,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_64,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_139,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_277,"torch.Size([1, 3584])",torch.bfloat16,7168
t_105,"torch.Size([3584, 3584])",torch.bfloat16,25690112
addmm_45,"torch.Size([1, 3584])",torch.bfloat16,7168
view_278,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_279,"torch.Size([1, 3584])",torch.bfloat16,7168
t_106,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_46,"torch.Size([1, 512])",torch.bfloat16,1024
view_280,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_281,"torch.Size([1, 3584])",torch.bfloat16,7168
t_107,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_47,"torch.Size([1, 512])",torch.bfloat16,1024
view_282,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_283,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
transpose_61,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
view_284,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_62,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
view_285,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_63,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
getitem_210,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_211,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_212,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_213,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_214,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_215,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_181,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_182,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_183,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_184,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_185,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_186,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_91,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_72,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
getitem_216,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_217,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_218,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_219,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_220,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_221,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_187,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_188,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_189,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_190,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_191,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_192,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_92,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_73,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
mul_140,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
slice_295,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
slice_296,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
neg_30,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
cat_93,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_141,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
add_94,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_142,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
slice_297,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
slice_298,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
neg_31,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
cat_94,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
mul_143,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
add_95,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
cat_95,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
cat_96,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_299,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_300,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_74,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_301,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_302,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_38,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_32,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_30,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_303,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_304,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_75,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_305,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_306,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_39,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_33,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_31,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_310,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_311,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_312,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
getitem_222,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
transpose_64,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
view_286,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_108,"torch.Size([3584, 3584])",torch.bfloat16,25690112
view_287,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_60,"torch.Size([1, 3584])",torch.bfloat16,7168
view_288,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_96,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_65,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_32,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_31,"torch.Size([1, 1, 1])",torch.float32,4
add_97,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_31,"torch.Size([1, 1, 1])",torch.float32,4
mul_144,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_66,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_145,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_109,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_289,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_61,"torch.Size([1, 18944])",torch.bfloat16,37888
view_290,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
silu_15,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_110,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_291,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_62,"torch.Size([1, 18944])",torch.bfloat16,37888
view_292,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
mul_146,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_111,"torch.Size([18944, 3584])",torch.bfloat16,135790592
view_293,"torch.Size([1, 18944])",torch.bfloat16,37888
mm_63,"torch.Size([1, 3584])",torch.bfloat16,7168
view_294,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_98,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_67,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_33,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_32,"torch.Size([1, 1, 1])",torch.float32,4
add_99,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_32,"torch.Size([1, 1, 1])",torch.float32,4
mul_147,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_68,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_148,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_295,"torch.Size([1, 3584])",torch.bfloat16,7168
t_112,"torch.Size([3584, 3584])",torch.bfloat16,25690112
addmm_48,"torch.Size([1, 3584])",torch.bfloat16,7168
view_296,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_297,"torch.Size([1, 3584])",torch.bfloat16,7168
t_113,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_49,"torch.Size([1, 512])",torch.bfloat16,1024
view_298,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_299,"torch.Size([1, 3584])",torch.bfloat16,7168
t_114,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_50,"torch.Size([1, 512])",torch.bfloat16,1024
view_300,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_301,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
transpose_65,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
view_302,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_66,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
view_303,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_67,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
getitem_224,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_225,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_226,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_227,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_228,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_229,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_193,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_194,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_195,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_196,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_197,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_198,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_97,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_76,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
getitem_230,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_231,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_232,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_233,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_234,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
getitem_235,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
select_199,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_200,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_201,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_202,"torch.Size([1, 1, 16])",torch.bfloat16,32
select_203,"torch.Size([1, 1, 24])",torch.bfloat16,48
select_204,"torch.Size([1, 1, 24])",torch.bfloat16,48
cat_98,"torch.Size([1, 1, 128])",torch.bfloat16,256
unsqueeze_77,"torch.Size([1, 1, 1, 128])",torch.bfloat16,256
mul_149,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
slice_313,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
slice_314,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
neg_32,"torch.Size([1, 28, 1, 64])",torch.bfloat16,3584
cat_99,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_150,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
add_100,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
mul_151,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
slice_315,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
slice_316,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
neg_33,"torch.Size([1, 4, 1, 64])",torch.bfloat16,512
cat_100,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
mul_152,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
add_101,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
cat_101,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
cat_102,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_317,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_318,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_78,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_319,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_320,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_40,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_34,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_32,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_321,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
slice_322,"torch.Size([1, 4, 3610, 128])",torch.bfloat16,3696640
unsqueeze_79,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_323,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
slice_324,"torch.Size([1, 4, 1, 3610, 128])",torch.bfloat16,3696640
expand_41,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
clone_35,"torch.Size([1, 4, 7, 3610, 128])",torch.bfloat16,25876480
_unsafe_view_33,"torch.Size([1, 28, 3610, 128])",torch.bfloat16,25876480
slice_328,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_329,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
slice_330,"torch.Size([1, 1, 1, 3610])",torch.bfloat16,7220
getitem_236,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
transpose_68,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
view_304,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_115,"torch.Size([3584, 3584])",torch.bfloat16,25690112
view_305,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_64,"torch.Size([1, 3584])",torch.bfloat16,7168
view_306,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_102,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_69,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_34,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_33,"torch.Size([1, 1, 1])",torch.float32,4
add_103,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_33,"torch.Size([1, 1, 1])",torch.float32,4
mul_153,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_70,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_154,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
t_116,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_307,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_65,"torch.Size([1, 18944])",torch.bfloat16,37888
view_308,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
silu_16,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_117,"torch.Size([3584, 18944])",torch.bfloat16,135790592
view_309,"torch.Size([1, 3584])",torch.bfloat16,7168
mm_66,"torch.Size([1, 18944])",torch.bfloat16,37888
view_310,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
mul_155,"torch.Size([1, 1, 18944])",torch.bfloat16,37888
t_118,"torch.Size([18944, 3584])",torch.bfloat16,135790592
view_311,"torch.Size([1, 18944])",torch.bfloat16,37888
mm_67,"torch.Size([1, 3584])",torch.bfloat16,7168
view_312,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
add_104,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
_to_copy_71,"torch.Size([1, 1, 3584])",torch.float32,14336
pow_35,"torch.Size([1, 1, 3584])",torch.float32,14336
mean_34,"torch.Size([1, 1, 1])",torch.float32,4
add_105,"torch.Size([1, 1, 1])",torch.float32,4
rsqrt_34,"torch.Size([1, 1, 1])",torch.float32,4
mul_156,"torch.Size([1, 1, 3584])",torch.float32,14336
_to_copy_72,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
mul_157,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_313,"torch.Size([1, 3584])",torch.bfloat16,7168
t_119,"torch.Size([3584, 3584])",torch.bfloat16,25690112
addmm_51,"torch.Size([1, 3584])",torch.bfloat16,7168
view_314,"torch.Size([1, 1, 3584])",torch.bfloat16,7168
view_315,"torch.Size([1, 3584])",torch.bfloat16,7168
t_120,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_52,"torch.Size([1, 512])",torch.bfloat16,1024
view_316,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_317,"torch.Size([1, 3584])",torch.bfloat16,7168
t_121,"torch.Size([3584, 512])",torch.bfloat16,3670016
addmm_53,"torch.Size([1, 512])",torch.bfloat16,1024
view_318,"torch.Size([1, 1, 512])",torch.bfloat16,1024
view_319,"torch.Size([1, 1, 28, 128])",torch.bfloat16,7168
transpose_69,"torch.Size([1, 28, 1, 128])",torch.bfloat16,7168
view_320,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_70,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
view_321,"torch.Size([1, 1, 4, 128])",torch.bfloat16,1024
transpose_71,"torch.Size([1, 4, 1, 128])",torch.bfloat16,1024
getitem_238,"torch.Size([3, 1, 1, 16])",torch.bfloat16,96
getitem_239,"torch.Size([3, 1, 1, 24])",torch.bfloat16,144
