Node,Shape,Dtype,Memory (Bytes)
unsqueeze_61,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_242,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_243,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
expand_88,"torch.Size([1, 8, 4, 6404, 128])",torch.bfloat16,52461568
clone_41,"torch.Size([1, 8, 4, 6404, 128])",torch.bfloat16,52461568
_unsafe_view_26,"torch.Size([1, 32, 6404, 128])",torch.bfloat16,52461568
slice_244,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
slice_245,"torch.Size([1, 8, 6404, 128])",torch.bfloat16,13115392
unsqueeze_62,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_246,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
slice_247,"torch.Size([1, 8, 1, 6404, 128])",torch.bfloat16,13115392
expand_89,"torch.Size([1, 8, 4, 6404, 128])",torch.bfloat16,52461568
clone_42,"torch.Size([1, 8, 4, 6404, 128])",torch.bfloat16,52461568
_unsafe_view_27,"torch.Size([1, 32, 6404, 128])",torch.bfloat16,52461568
_to_copy_72,"torch.Size([1, 32, 6404, 128])",torch.float32,104923136
pow_33,"torch.Size([1, 32, 6404, 128])",torch.float32,104923136
mean_32,"torch.Size([1, 32, 6404, 1])",torch.float32,819712
add_165,"torch.Size([1, 32, 6404, 1])",torch.float32,819712
rsqrt_32,"torch.Size([1, 32, 6404, 1])",torch.float32,819712
mul_153,"torch.Size([1, 32, 6404, 128])",torch.float32,104923136
_to_copy_73,"torch.Size([1, 32, 6404, 128])",torch.bfloat16,52461568
mul_154,"torch.Size([1, 32, 6404, 128])",torch.bfloat16,52461568
clone_43,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
constant_pad_nd_14,"torch.Size([1, 1, 35, 6408])",torch.bfloat16,448560
slice_248,"torch.Size([1, 1, 35, 6404])",torch.bfloat16,448280
expand_90,"torch.Size([1, 32, 35, 6404])",torch.bfloat16,14344960
getitem_458,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
transpose_218,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
view_915,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_335,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_916,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_254,"torch.Size([35, 4096])",torch.bfloat16,286720
view_917,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
tanh_24,torch.Size([1]),torch.bfloat16,2
mul_155,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_166,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_74,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_34,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_33,"torch.Size([1, 35, 1])",torch.float32,140
add_167,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_33,"torch.Size([1, 35, 1])",torch.float32,140
mul_156,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_75,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_157,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_336,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_918,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_255,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_919,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
silu_13,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_337,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_920,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_256,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_921,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
mul_158,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_338,"torch.Size([14336, 4096])",torch.bfloat16,117440512
view_922,"torch.Size([35, 14336])",torch.bfloat16,1003520
mm_257,"torch.Size([35, 4096])",torch.bfloat16,286720
view_923,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
slice_249,"torch.Size([1, 1, 35, 1])",torch.bfloat16,70
select_2,"torch.Size([1, 35, 1])",torch.bfloat16,70
mul_159,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
tanh_25,torch.Size([1]),torch.bfloat16,2
mul_160,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_168,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_76,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_35,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_34,"torch.Size([1, 35, 1])",torch.float32,140
add_169,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_34,"torch.Size([1, 35, 1])",torch.float32,140
mul_161,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_77,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_162,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_339,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_924,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_258,"torch.Size([35, 4096])",torch.bfloat16,286720
view_925,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_340,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_926,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_259,"torch.Size([35, 1024])",torch.bfloat16,71680
view_927,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_341,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_928,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_260,"torch.Size([35, 1024])",torch.bfloat16,71680
view_929,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_930,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
transpose_219,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
view_931,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_220,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_932,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_221,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_63,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_64,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_163,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_250,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
slice_251,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
neg_22,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
cat_25,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_164,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
add_170,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_165,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_252,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_253,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_23,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_26,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_166,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_171,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_254,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_255,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_65,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_256,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_257,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_91,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_44,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_28,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_258,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_259,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_66,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_260,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_261,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_92,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_45,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_29,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_262,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_263,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_264,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
clone_46,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
constant_pad_nd_15,"torch.Size([1, 1, 35, 40])",torch.bfloat16,2800
slice_265,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
expand_93,"torch.Size([1, 32, 35, 35])",torch.bfloat16,78400
getitem_462,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
transpose_222,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
view_933,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_342,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_934,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_261,"torch.Size([35, 4096])",torch.bfloat16,286720
view_935,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_172,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_78,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_36,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_35,"torch.Size([1, 35, 1])",torch.float32,140
add_173,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_35,"torch.Size([1, 35, 1])",torch.float32,140
mul_167,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_79,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_168,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_343,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_936,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_262,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_937,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
silu_14,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_344,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_938,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_263,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_939,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
mul_169,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_345,"torch.Size([14336, 4096])",torch.bfloat16,117440512
view_940,"torch.Size([35, 14336])",torch.bfloat16,1003520
mm_264,"torch.Size([35, 4096])",torch.bfloat16,286720
view_941,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_174,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_80,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_37,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_36,"torch.Size([1, 35, 1])",torch.float32,140
add_175,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_36,"torch.Size([1, 35, 1])",torch.float32,140
mul_170,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_81,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_171,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_346,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_942,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_265,"torch.Size([35, 4096])",torch.bfloat16,286720
view_943,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_347,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_944,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_266,"torch.Size([35, 1024])",torch.bfloat16,71680
view_945,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_348,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_946,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_267,"torch.Size([35, 1024])",torch.bfloat16,71680
view_947,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_948,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
transpose_223,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
view_949,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_224,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_950,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_225,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_67,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_68,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_172,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_266,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
slice_267,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
neg_24,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
cat_27,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_173,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
add_176,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_174,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_268,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_269,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_25,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_28,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_175,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_177,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_270,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_271,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_69,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_272,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_273,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_94,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_47,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_30,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_274,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_275,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_70,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_276,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_277,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_95,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_48,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_31,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_278,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_279,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_280,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
clone_49,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
constant_pad_nd_16,"torch.Size([1, 1, 35, 40])",torch.bfloat16,2800
slice_281,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
expand_96,"torch.Size([1, 32, 35, 35])",torch.bfloat16,78400
getitem_466,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
transpose_226,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
view_951,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_349,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_952,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_268,"torch.Size([35, 4096])",torch.bfloat16,286720
view_953,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_178,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_82,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_38,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_37,"torch.Size([1, 35, 1])",torch.float32,140
add_179,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_37,"torch.Size([1, 35, 1])",torch.float32,140
mul_176,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_83,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_177,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_350,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_954,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_269,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_955,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
silu_15,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_351,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_956,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_270,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_957,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
mul_178,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_352,"torch.Size([14336, 4096])",torch.bfloat16,117440512
view_958,"torch.Size([35, 14336])",torch.bfloat16,1003520
mm_271,"torch.Size([35, 4096])",torch.bfloat16,286720
view_959,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_180,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_84,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_39,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_38,"torch.Size([1, 35, 1])",torch.float32,140
add_181,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_38,"torch.Size([1, 35, 1])",torch.float32,140
mul_179,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_85,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_180,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_353,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_960,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_272,"torch.Size([35, 4096])",torch.bfloat16,286720
view_961,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_354,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_962,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_273,"torch.Size([35, 1024])",torch.bfloat16,71680
view_963,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_355,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_964,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_274,"torch.Size([35, 1024])",torch.bfloat16,71680
view_965,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_966,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
transpose_227,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
view_967,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_228,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_968,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_229,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_71,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_72,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_181,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_282,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
slice_283,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
neg_26,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
cat_29,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_182,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
add_182,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_183,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_284,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_285,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_27,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_30,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_184,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_183,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_286,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_287,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_73,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_288,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_289,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_97,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_50,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_32,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_290,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_291,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_74,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_292,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_293,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_98,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_51,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_33,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_294,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_295,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
slice_296,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
clone_52,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
constant_pad_nd_17,"torch.Size([1, 1, 35, 40])",torch.bfloat16,2800
slice_297,"torch.Size([1, 1, 35, 35])",torch.bfloat16,2450
expand_99,"torch.Size([1, 32, 35, 35])",torch.bfloat16,78400
getitem_470,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
transpose_230,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
view_969,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_356,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_970,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_275,"torch.Size([35, 4096])",torch.bfloat16,286720
view_971,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_184,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_86,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_40,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_39,"torch.Size([1, 35, 1])",torch.float32,140
add_185,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_39,"torch.Size([1, 35, 1])",torch.float32,140
mul_185,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_87,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_186,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_357,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_972,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_276,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_973,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
silu_16,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_358,"torch.Size([4096, 14336])",torch.bfloat16,117440512
view_974,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_277,"torch.Size([35, 14336])",torch.bfloat16,1003520
view_975,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
mul_187,"torch.Size([1, 35, 14336])",torch.bfloat16,1003520
t_359,"torch.Size([14336, 4096])",torch.bfloat16,117440512
view_976,"torch.Size([35, 14336])",torch.bfloat16,1003520
mm_278,"torch.Size([35, 4096])",torch.bfloat16,286720
view_977,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
add_186,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
_to_copy_88,"torch.Size([1, 35, 4096])",torch.float32,573440
pow_41,"torch.Size([1, 35, 4096])",torch.float32,573440
mean_40,"torch.Size([1, 35, 1])",torch.float32,140
add_187,"torch.Size([1, 35, 1])",torch.float32,140
rsqrt_40,"torch.Size([1, 35, 1])",torch.float32,140
mul_188,"torch.Size([1, 35, 4096])",torch.float32,573440
_to_copy_89,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
mul_189,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_360,"torch.Size([4096, 4096])",torch.bfloat16,33554432
view_978,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_279,"torch.Size([35, 4096])",torch.bfloat16,286720
view_979,"torch.Size([1, 35, 4096])",torch.bfloat16,286720
t_361,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_980,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_280,"torch.Size([35, 1024])",torch.bfloat16,71680
view_981,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
t_362,"torch.Size([4096, 1024])",torch.bfloat16,8388608
view_982,"torch.Size([35, 4096])",torch.bfloat16,286720
mm_281,"torch.Size([35, 1024])",torch.bfloat16,71680
view_983,"torch.Size([1, 35, 1024])",torch.bfloat16,71680
view_984,"torch.Size([1, 35, 32, 128])",torch.bfloat16,286720
transpose_231,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
view_985,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_232,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
view_986,"torch.Size([1, 35, 8, 128])",torch.bfloat16,71680
transpose_233,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_75,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
unsqueeze_76,"torch.Size([1, 1, 35, 128])",torch.bfloat16,8960
mul_190,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
slice_298,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
slice_299,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
neg_28,"torch.Size([1, 32, 35, 64])",torch.bfloat16,143360
cat_31,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_191,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
add_188,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
mul_192,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_300,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
slice_301,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
neg_29,"torch.Size([1, 8, 35, 64])",torch.bfloat16,35840
cat_32,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
mul_193,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
add_189,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_302,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
slice_303,"torch.Size([1, 8, 35, 128])",torch.bfloat16,71680
unsqueeze_77,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_304,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
slice_305,"torch.Size([1, 8, 1, 35, 128])",torch.bfloat16,71680
expand_100,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
clone_53,"torch.Size([1, 8, 4, 35, 128])",torch.bfloat16,286720
_unsafe_view_34,"torch.Size([1, 32, 35, 128])",torch.bfloat16,286720
